cell_id,cell_latitude,cell_longitude,station_latitude,station_longitude,station_name
8758,45.541624900025800,9.184611833157080,45.497990000000000,9.240542000000000,IMILANOM4
8759,45.541619995734400,9.187621966607150,45.497990000000000,9.240542000000000,IMILANOM4
8760,45.541615012124800,9.190632099274700,45.497990000000000,9.240542000000000,IMILANOM4
8761,45.541609949197200,9.193642231147170,45.497990000000000,9.240542000000000,IMILANOM4
8762,45.541604806951600,9.196652362212010,45.497990000000000,9.240542000000000,IMILANOM4
8763,45.541599585388100,9.199662492456660,45.497990000000000,9.240542000000000,IMILANOM4
8764,45.541594284506700,9.202672621868580,45.497990000000000,9.240542000000000,IMILANOM4
8765,45.541588904307400,9.205682750435200,45.497990000000000,9.240542000000000,IMILANOM4
8766,45.541583444790400,9.208692878143970,45.497990000000000,9.240542000000000,IMILANOM4
8767,45.541577905955700,9.211703004982350,45.497990000000000,9.240542000000000,IMILANOM4
8768,45.541572287803400,9.214713130937760,45.497990000000000,9.240542000000000,IMILANOM4
8769,45.541566590333500,9.217723255997670,45.497990000000000,9.240542000000000,IMILANOM4
8770,45.541560813546000,9.220733380149510,45.497990000000000,9.240542000000000,IMILANOM4
8771,45.541554957441200,9.223743503380740,45.497990000000000,9.240542000000000,IMILANOM4
8772,45.541549022018900,9.226753625678790,45.497990000000000,9.240542000000000,IMILANOM4
8773,45.541543007279300,9.229763747031130,45.497990000000000,9.240542000000000,IMILANOM4
8774,45.541536913222400,9.232773867425180,45.497990000000000,9.240542000000000,IMILANOM4
8775,45.541530739848400,9.235783986848400,45.497990000000000,9.240542000000000,IMILANOM4
8776,45.541524487157200,9.238794105288230,45.497990000000000,9.240542000000000,IMILANOM4
8777,45.541518155148900,9.241804222732120,45.497990000000000,9.240542000000000,IMILANOM4
8778,45.541511743823700,9.244814339167520,45.497990000000000,9.240542000000000,IMILANOM4
8779,45.541505253181600,9.247824454581870,45.497990000000000,9.240542000000000,IMILANOM4
8780,45.541498683222600,9.250834568962620,45.497990000000000,9.240542000000000,IMILANOM4
8781,45.541492033946900,9.253844682297220,45.497990000000000,9.240542000000000,IMILANOM4
8782,45.541485305354400,9.256854794573100,45.497990000000000,9.240542000000000,IMILANOM4
8783,45.541478497445300,9.259864905777730,45.497990000000000,9.240542000000000,IMILANOM4
8784,45.541471610219700,9.262875015898540,45.497990000000000,9.240542000000000,IMILANOM4
8785,45.541464643677600,9.265885124922980,45.497990000000000,9.240542000000000,IMILANOM4
8786,45.541457597819100,9.268895232838500,45.497990000000000,9.240542000000000,IMILANOM4
8787,45.541450472644200,9.271905339632540,45.497990000000000,9.240542000000000,IMILANOM4
8788,45.541443268153200,9.274915445292550,45.497990000000000,9.240542000000000,IMILANOM4
8789,45.541435984345900,9.277925549805980,45.497990000000000,9.240542000000000,IMILANOM4
8790,45.541428621222600,9.280935653160270,45.497990000000000,9.240542000000000,IMILANOM4
8791,45.541421178783200,9.283945755342870,45.497990000000000,9.240542000000000,IMILANOM4
8792,45.541413657028000,9.286955856341240,45.497990000000000,9.240542000000000,IMILANOM4
8793,45.541406055956900,9.289965956142800,45.497990000000000,9.240542000000000,IMILANOM4
8794,45.541398375570000,9.292976054735020,45.597855000000000,9.260246000000000,ILOMBARD38
8795,45.541390615867500,9.295986152105330,45.597855000000000,9.260246000000000,ILOMBARD38
8796,45.541382776849300,9.298996248241180,45.489471000000000,9.337339000000000,ILOMBARD208
8797,45.541374858515700,9.302006343130030,45.489471000000000,9.337339000000000,ILOMBARD208
8798,45.541366860866700,9.305016436759310,45.489471000000000,9.337339000000000,ILOMBARD208
8799,45.541358783902300,9.308026529116480,45.489471000000000,9.337339000000000,ILOMBARD208
